"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2022/04/11","15:00","3.954","-","4.32"
"2022/04/11","16:00","3.147","-","3.55"
"2022/04/11","17:00","2.161","-","2.59"
"2022/04/11","18:00","1.172","-","1.64"
"2022/04/11","19:00","0.406","-","0.91"
"2022/04/11","20:00","0.049","-","0.52"
"2022/04/11","21:00","0.164","-","0.61"
"2022/04/11","22:00","0.697","-","1.2"
"2022/04/11","23:00","1.541","-","2.04"
"2022/04/12","00:00","2.529","-","2.98"
"2022/04/12","01:00","3.43","-","3.86"
"2022/04/12","02:00","4.024","-","4.54"
"2022/04/12","03:00","4.208","-","4.7"
"2022/04/12","04:00","4.006","-","4.45"
"2022/04/12","05:00","3.51","-","3.98"
"2022/04/12","06:00","2.87","-","3.43"
"2022/04/12","07:00","2.298","-","2.81"
"2022/04/12","08:00","2.013","-","2.47"
"2022/04/12","09:00","2.12","-","2.59"
"2022/04/12","10:00","2.585","-","2.98"
"2022/04/12","11:00","3.288","-","3.62"
"2022/04/12","12:00","4.062","-","4.39"
"2022/04/12","13:00","4.686","-","4.92"
"2022/04/12","14:00","4.932","-","5.19"
"2022/04/12","15:00","4.678","-","4.92"
"2022/04/12","16:00","3.96","-","4.21"
"2022/04/12","17:00","2.919","-","3.21"
"2022/04/12","18:00","1.749","-","2.07"
"2022/04/12","19:00","0.692","-","0.99"
"2022/04/12","20:00","0.009","-","0.33"
"2022/04/12","21:00","-0.127","-","0.11"
"2022/04/12","22:00","0.29","-","0.48"
"2022/04/12","23:00","1.142","-","1.31"
"2022/04/13","00:00","2.243","-","2.4"
"2022/04/13","01:00","3.355","-","3.44"
"2022/04/13","02:00","4.204","-","4.31"
"2022/04/13","03:00","4.578","-","4.77"
"2022/04/13","04:00","4.429","-","4.64"
"2022/04/13","05:00","3.853","-","4.12"
"2022/04/13","06:00","3.025","-","3.3"
"2022/04/13","07:00","2.168","-","2.41"
"2022/04/13","08:00","1.549","-","1.86"
"2022/04/13","09:00","1.385","-","1.71"
"2022/04/13","10:00","1.734","-","1.93"
"2022/04/13","11:00","2.491","-","2.64"
"2022/04/13","12:00","3.461","-","3.58"
"2022/04/13","13:00","4.405","-","4.41"
"2022/04/13","14:00","5.052","-","5.03"
"2022/04/13","15:00","5.173","-","5.25"
"2022/04/13","16:00","4.694","-","4.87"
"2022/04/13","17:00","3.724","-","3.92"
"2022/04/13","18:00","2.48","-","2.64"
"2022/04/13","19:00","1.221","-","1.41"
"2022/04/13","20:00","0.236","-","0.51"
"2022/04/13","21:00","-0.215","-","-0.08"
"2022/04/13","22:00","-0.013","-","0.06"
"2022/04/13","23:00","0.769","-","0.91"
"2022/04/14","00:00","1.925","-","2.03"
"2022/04/14","01:00","3.197","-","3.18"
"2022/04/14","02:00","4.293","-","4.32"
"2022/04/14","03:00","4.931","-","5.01"
"2022/04/14","04:00","4.948","-","5.15"
"2022/04/14","05:00","4.38","-","4.62"
"2022/04/14","06:00","3.413","-","3.63"
"2022/04/14","07:00","2.303","-","2.55"
"2022/04/14","08:00","1.333","-","1.62"
"2022/04/14","09:00","0.789","-","1.04"
"2022/04/14","10:00","0.852","-","1.05"
"2022/04/14","11:00","1.503","-","1.74"
"2022/04/14","12:00","2.55","-","2.73"
"2022/04/14","13:00","3.725","-","3.8"
"2022/04/14","14:00","4.735","-","4.85"
"2022/04/14","15:00","5.293","-","5.4"
"2022/04/14","16:00","5.204","-","5.35"
"2022/04/14","17:00","4.47","-","4.73"
"2022/04/14","18:00","3.286","-","3.53"
"2022/04/14","19:00","1.938","-","2.19"
"2022/04/14","20:00","0.731","-","1"
"2022/04/14","21:00","-0.034","-","0.26"
"2022/04/14","22:00","-0.135","-","0.12"
"2022/04/14","23:00","0.463","-","0.71"
"2022/04/15","00:00","1.589","-","1.75"
"2022/04/15","01:00","2.958","-","3.06"
"2022/04/15","02:00","4.258","-","4.25"
"2022/04/15","03:00","5.178","-","5.21"
"2022/04/15","04:00","5.467","-","5.58"
"2022/04/15","05:00","5.043","-","5.23"
"2022/04/15","06:00","4.042","-","4.25"
"2022/04/15","07:00","2.74","-","2.97"
"2022/04/15","08:00","1.452","-","1.75"
"2022/04/15","09:00","0.493","-","0.79"
"2022/04/15","10:00","0.13","-","0.38"
"2022/04/15","11:00","0.477","-","0.7"
"2022/04/15","12:00","1.423","-","1.72"
"2022/04/15","13:00","2.695","-","2.83"
"2022/04/15","14:00","3.972","-","4.01"
"2022/04/15","15:00","4.938","-","5.04"
"2022/04/15","16:00","5.322","-","5.44"
"2022/04/15","17:00","4.994","-","5.09"
"2022/04/15","18:00","4.046","-","4.21"
"2022/04/15","19:00","2.75","-","2.93"
"2022/04/15","20:00","1.439","-","1.58"
"2022/04/15","21:00","0.431","-","0.59"
"2022/04/15","22:00","0.002","-","0.24"
"2022/04/15","23:00","0.303","-","0.5"
"2022/04/16","00:00","1.271","-","1.43"
"2022/04/16","01:00","2.643","-","2.65"
"2022/04/16","02:00","4.079","-","4.03"
"2022/04/16","03:00","5.247","-","5.33"
"2022/04/16","04:00","5.854","-","6.01"
"2022/04/16","05:00","5.714","-","5.79"
"2022/04/16","06:00","4.843","-","4.98"
"2022/04/16","07:00","3.475","-","3.64"
"2022/04/16","08:00","1.951","-","2.15"
"2022/04/16","09:00","0.615","-","0.81"
"2022/04/16","10:00","-0.224","-","-0.08"
"2022/04/16","11:00","-0.345","-","-0.28"
"2022/04/16","12:00","0.278","-","0.35"
"2022/04/16","13:00","1.45","-","1.5"
"2022/04/16","14:00","2.838","-","2.8"
"2022/04/16","15:00","4.101","-","4.04"
"2022/04/16","16:00","4.933","-","4.92"
"2022/04/16","17:00","5.11","-","5.08"
"2022/04/16","18:00","4.581","-","4.5"
"2022/04/16","19:00","3.521","-","3.4"
"2022/04/16","20:00","2.254","-","2.21"
"2022/04/16","21:00","1.123","-","1.05"
"2022/04/16","22:00","0.425","-","0.39"
"2022/04/16","23:00","0.381","-","0.25"
"2022/04/17","00:00","1.054","-","0.98"
"2022/04/17","01:00","2.287","-","2.15"
"2022/04/17","02:00","3.755","-","3.53"
"2022/04/17","03:00","5.097","-","4.92"
"2022/04/17","04:00","6","-","5.92"
"2022/04/17","05:00","6.219","-","6.14"
"2022/04/17","06:00","5.652","-","5.56"
"2022/04/17","07:00","4.411","-","4.32"
"2022/04/17","08:00","2.802","-","2.83"
"2022/04/17","09:00","1.197","-","1.24"
"2022/04/17","10:00","-0.068","-","-0.08"
"2022/04/17","11:00","-0.718","-","-0.75"
"2022/04/17","12:00","-0.601","-","-0.62"
"2022/04/17","13:00","0.23","-","0.26"
"2022/04/17","14:00","1.512","-","1.41"
"2022/04/17","15:00","2.894","-","2.73"
"2022/04/17","16:00","4.045","-","3.91"
"2022/04/17","17:00","4.7","-","4.62"
"2022/04/17","18:00","4.696","-","4.58"
"2022/04/17","19:00","4.058","-","3.87"
"2022/04/17","20:00","3.02","-","2.79"
"2022/04/17","21:00","1.921","-","1.75"
"2022/04/17","22:00","1.077","-","0.98"
"2022/04/17","23:00","0.734","-","0.73"
"2022/04/18","00:00","1.041","-","1.02"
"2022/04/18","01:00","1.98","-","2.04"
"2022/04/18","02:00","3.325","-","3.29"
"2022/04/18","03:00","4.726","-","4.61"
"2022/04/18","04:00","5.844","-","5.83"
"2022/04/18","05:00","6.41","-","6.48"
"2022/04/18","06:00","6.251","-","6.35"
"2022/04/18","07:00","5.342","-","5.33"
"2022/04/18","08:00","3.871","-","3.92"
"2022/04/18","09:00","2.179","-","2.38"
"2022/04/18","10:00","0.626","-","0.77"
"2022/04/18","11:00","-0.488","-","-0.53"
"2022/04/18","12:00","-0.943","-","-0.98"
"2022/04/18","13:00","-0.652","-","-0.59"
"2022/04/18","14:00","0.271","-","0.3"
"2022/04/18","15:00","1.534","-","1.48"
"2022/04/18","16:00","2.801","-","2.76"
"2022/04/18","17:00","3.786","-","3.77"
"2022/04/18","18:00","4.276","-","4.3"
"2022/04/18","19:00","4.17","-","4.24"
"2022/04/18","20:00","3.548","-","3.49"
"2022/04/18","21:00","2.663","-","2.64"
"2022/04/18","22:00","1.832","-","1.79"
"2022/04/18","23:00","1.314","-","1.28"
"2022/04/19","00:00","1.291","-","1.33"
"2022/04/19","01:00","1.845","-","1.92"
"2022/04/19","02:00","2.896","-","2.96"
"2022/04/19","03:00","4.19","-","4.2"
"2022/04/19","04:00","5.392","-","5.39"
"2022/04/19","05:00","6.216","-","6.33"
"2022/04/19","06:00","6.46","-","6.64"
"2022/04/19","07:00","6.012","-","6.08"
"2022/04/19","08:00","4.911","-","4.98"
"2022/04/19","09:00","3.378","-","3.53"
"2022/04/19","10:00","1.75","-","1.87"
"2022/04/19","11:00","0.341","-","0.44"
"2022/04/19","12:00","-0.603","-","-0.59"
"2022/04/19","13:00","-0.916","-","-0.89"
"2022/04/19","14:00","-0.559","-","-0.5"
"2022/04/19","15:00","0.325","-","0.36"
"2022/04/19","16:00","1.457","-","1.48"
"2022/04/19","17:00","2.545","-","2.57"
"2022/04/19","18:00","3.365","-","3.41"
"2022/04/19","19:00","3.755","-","3.82"
"2022/04/19","20:00","3.656","-","3.72"
"2022/04/19","21:00","3.167","-","3.21"
"2022/04/19","22:00","2.529","-","2.51"
"2022/04/19","23:00","2","-","1.99"
"2022/04/20","00:00","1.771","-","1.76"
"2022/04/20","01:00","1.963","-","1.99"
"2022/04/20","02:00","2.613","-","2.65"
"2022/04/20","03:00","3.616","-","3.63"
"2022/04/20","04:00","4.725","-","4.76"
"2022/04/20","05:00","5.661","-","5.77"
"2022/04/20","06:00","6.205","-","6.33"
"2022/04/20","07:00","6.216","-","6.22"
"2022/04/20","08:00","5.627","-","5.63"
"2022/04/20","09:00","4.503","-","4.51"
"2022/04/20","10:00","3.064","-","3.09"
"2022/04/20","11:00","1.601","-","1.65"
"2022/04/20","12:00","0.366","-","0.39"
"2022/04/20","13:00","-0.449","-","-0.49"
"2022/04/20","14:00","-0.715","-","-0.7"
"2022/04/20","15:00","-0.411","-","-0.36"
"2022/04/20","16:00","0.326","-","0.4"
"2022/04/20","17:00","1.26","-","1.3"
"2022/04/20","18:00","2.167","-","2.21"
"2022/04/20","19:00","2.876","-","2.96"
"2022/04/20","20:00","3.262","-","3.34"
"2022/04/20","21:00","3.275","-","3.24"
"2022/04/20","22:00","3.004","-","2.91"
"2022/04/20","23:00","2.642","-","2.54"
"2022/04/21","00:00","2.375","-","2.26"
"2022/04/21","01:00","2.33","-","2.24"
"2022/04/21","02:00","2.59","-","2.54"
"2022/04/21","03:00","3.179","-","3.16"
"2022/04/21","04:00","4.002","-","3.97"
"2022/04/21","05:00","4.857","-","4.87"
"2022/04/21","06:00","5.535","-","5.54"
"2022/04/21","07:00","5.884","-","5.76"
"2022/04/21","08:00","5.802","-","5.7"
"2022/04/21","09:00","5.235","-","5.21"
"2022/04/21","10:00","4.24","-","4.22"
"2022/04/21","11:00","2.998","-","3.03"
"2022/04/21","12:00","1.736","-","1.79"
"2022/04/21","13:00","0.643","-","0.64"
"2022/04/21","14:00","-0.126","-","-0.13"
"2022/04/21","15:00","-0.451","-","-0.38"
"2022/04/21","16:00","-0.297","-","-0.26"
"2022/04/21","17:00","0.236","-","0.28"
"2022/04/21","18:00","0.973","-","1.08"
"2022/04/21","19:00","1.754","-","1.82"
"2022/04/21","20:00","2.445","-","2.57"
"2022/04/21","21:00","2.924","-","3.02"
"2022/04/21","22:00","3.125","-","3.13"
"2022/04/21","23:00","3.096","-","3.01"
"2022/04/22","00:00","2.967","-","2.82"
"2022/04/22","01:00","2.856","-","2.72"
"2022/04/22","02:00","2.849","-","2.76"
"2022/04/22","03:00","3.024","-","2.91"
"2022/04/22","04:00","3.425","-","3.29"
"2022/04/22","05:00","3.999","-","3.99"
"2022/04/22","06:00","4.605","-","4.59"
"2022/04/22","07:00","5.102","-","4.99"
"2022/04/22","08:00","5.385","-","5.3"
"2022/04/22","09:00","5.36","-","5.29"
"2022/04/22","10:00","4.953","-","4.93"
"2022/04/22","11:00","4.18","-","4.14"
"2022/04/22","12:00","3.166","-","3.16"
"2022/04/22","13:00","2.074","-","2.05"
"2022/04/22","14:00","1.047","-","1.07"
"2022/04/22","15:00","0.23","-","0.25"
"2022/04/22","16:00","-0.233","-","-0.22"
"2022/04/22","17:00","-0.269","-","-0.33"
"2022/04/22","18:00","0.072","-","0"
"2022/04/22","19:00","0.676","-","0.7"
"2022/04/22","20:00","1.428","-","1.43"
"2022/04/22","21:00","2.201","-","2.15"
"2022/04/22","22:00","2.846","-","2.8"
"2022/04/22","23:00","3.254","-","3.2"
"2022/04/23","00:00","3.421","-","3.25"
"2022/04/23","01:00","3.419","-","3.05"
"2022/04/23","02:00","3.319","-","3.02"
"2022/04/23","03:00","3.199","-","3"
"2022/04/23","04:00","3.166","-","3"
"2022/04/23","05:00","3.312","-","3.12"
"2022/04/23","06:00","3.638","-","3.43"
"2022/04/23","07:00","4.065","-","3.9"
"2022/04/23","08:00","4.501","-","4.32"
"2022/04/23","09:00","4.856","-","4.64"
"2022/04/23","10:00","5.008","-","4.85"
"2022/04/23","11:00","4.835","-","4.73"
"2022/04/23","12:00","4.302","-","4.14"
"2022/04/23","13:00","3.479","-","3.36"
"2022/04/23","14:00","2.478","-","2.37"
"2022/04/23","15:00","1.427","-","1.33"
"2022/04/23","16:00","0.495","-","0.45"
"2022/04/23","17:00","-0.13","-","-0.12"
"2022/04/23","18:00","-0.328","-","-0.4"
"2022/04/23","19:00","-0.099","-","-0.16"
"2022/04/23","20:00","0.483","-","0.53"
"2022/04/23","21:00","1.315","-","1.39"
"2022/04/23","22:00","2.245","-","2.32"
"2022/04/23","23:00","3.074","-","3.11"
"2022/04/24","00:00","3.642","-","3.59"
"2022/04/24","01:00","3.9","-","3.88"
"2022/04/24","02:00","3.879","-","3.83"
"2022/04/24","03:00","3.64","-","3.58"
"2022/04/24","04:00","3.286","-","3.27"
"2022/04/24","05:00","2.982","-","2.94"
"2022/04/24","06:00","2.878","-","2.79"
"2022/04/24","07:00","3.024","-","3.01"
"2022/04/24","08:00","3.385","-","3.39"
"2022/04/24","09:00","3.887","-","3.84"
"2022/04/24","10:00","4.418","-","4.43"
"2022/04/24","11:00","4.804","-","4.79"
"2022/04/24","12:00","4.866","-","4.79"
"2022/04/24","13:00","4.522","-","4.46"
"2022/04/24","14:00","3.801","-","3.82"
"2022/04/24","15:00","2.8","-","2.76"
"2022/04/24","16:00","1.659","-","1.64"
"2022/04/24","17:00","0.597","-","0.64"
"2022/04/24","18:00","-0.146","-","-0.05"
"2022/04/24","19:00","-0.41","-","-0.32"
"2022/04/24","20:00","-0.171","-","-0.09"
"2022/04/24","21:00","0.51","-","0.63"
"2022/04/24","22:00","1.508","-","1.62"
"2022/04/24","23:00","2.619","-","2.65"
"2022/04/25","00:00","3.586","-","3.65"
"2022/04/25","01:00","4.207","-","4.29"
"2022/04/25","02:00","4.41","-","4.47"
"2022/04/25","03:00","4.22","-","4.18"
"2022/04/25","04:00","3.721","-","3.65"
"2022/04/25","05:00","3.073","-","3.12"
"2022/04/25","06:00","2.506","-","2.58"
"2022/04/25","07:00","2.222","-","2.18"
"2022/04/25","08:00","2.301","-","2.28"
"2022/04/25","09:00","2.718","-","2.85"
"2022/04/25","10:00","3.385","-","3.49"
"2022/04/25","11:00","4.14","-","4.22"
"2022/04/25","12:00","4.746","-","4.77"
"2022/04/25","13:00","4.977","-","5.07"
"2022/04/25","14:00","4.721","-","4.84"
"2022/04/25","15:00","4.002","-","4"
"2022/04/25","16:00","2.928","-","2.93"
"2022/04/25","17:00","1.682","-","1.8"
"2022/04/25","18:00","0.54","-","0.71"
"2022/04/25","19:00","-0.217","-","-0.11"
"2022/04/25","20:00","-0.414","-","-0.25"
"2022/04/25","21:00","-0.033","-","0.11"
"2022/04/25","22:00","0.842","-","0.94"
"2022/04/25","23:00","2.037","-","2.1"
"2022/04/26","00:00","3.286","-","3.37"
"2022/04/26","01:00","4.284","-","4.35"
"2022/04/26","02:00","4.813","-","4.93"
"2022/04/26","03:00","4.812","-","4.87"
"2022/04/26","04:00","4.333","-","4.29"
"2022/04/26","05:00","3.513","-","3.53"
"2022/04/26","06:00","2.582","-","2.66"
"2022/04/26","07:00","1.828","-","1.93"
"2022/04/26","08:00","1.481","-","1.58"
"2022/04/26","09:00","1.617","-","1.71"
"2022/04/26","10:00","2.191","-","2.28"
"2022/04/26","11:00","3.069","-","3.2"
"2022/04/26","12:00","4.031","-","4.16"
"2022/04/26","13:00","4.782","-","4.89"
"2022/04/26","14:00","5.07","-","5.16"
"2022/04/26","15:00","4.792","-","4.84"
"2022/04/26","16:00","3.995","-","4.01"
"2022/04/26","17:00","2.824","-","2.85"
"2022/04/26","18:00","1.518","-","1.59"
"2022/04/26","19:00","0.399","-","0.59"
"2022/04/26","20:00","-0.235","-","-0.02"
"2022/04/26","21:00","-0.231","-","-0.05"
"2022/04/26","22:00","0.392","-","0.57"
"2022/04/26","23:00","1.498","-","1.7"
"2022/04/27","00:00","2.852","-","2.98"
"2022/04/27","01:00","4.133","-","4.22"
"2022/04/27","02:00","5.016","-","5.06"
"2022/04/27","03:00","5.304","-","5.42"
"2022/04/27","04:00","4.978","-","5.07"
"2022/04/27","05:00","4.15","-","4.21"
"2022/04/27","06:00","3.022","-","3.13"
"2022/04/27","07:00","1.889","-","2.06"
"2022/04/27","08:00","1.073","-","1.24"
"2022/04/27","09:00","0.795","-","0.99"
"2022/04/27","10:00","1.095","-","1.26"
"2022/04/27","11:00","1.879","-","2.1"
"2022/04/27","12:00","2.957","-","3.17"
"2022/04/27","13:00","4.049","-","4.17"
"2022/04/27","14:00","4.831","-","4.88"
"2022/04/27","15:00","5.06","-","5.19"
"2022/04/27","16:00","4.672","-","4.72"
"2022/04/27","17:00","3.762","-","3.75"
"2022/04/27","18:00","2.529","-","2.57"
"2022/04/27","19:00","1.258","-","1.42"
"2022/04/27","20:00","0.293","-","0.46"
"2022/04/27","21:00","-0.087","-","0.12"
"2022/04/27","22:00","0.216","-","0.42"
"2022/04/27","23:00","1.116","-","1.33"
"2022/04/28","00:00","2.416","-","2.5"
"2022/04/28","01:00","3.826","-","3.79"
"2022/04/28","02:00","4.994","-","4.96"
"2022/04/28","03:00","5.612","-","5.72"
"2022/04/28","04:00","5.54","-","5.62"
"2022/04/28","05:00","4.833","-","4.83"
"2022/04/28","06:00","3.67","-","3.67"
"2022/04/28","07:00","2.317","-","2.42"
"2022/04/28","08:00","1.112","-","1.29"
"2022/04/28","09:00","0.376","-","0.62"
"2022/04/28","10:00","0.281","-","0.55"
"2022/04/28","11:00","0.808","-","1.06"
"2022/04/28","12:00","1.799","-","2.02"
"2022/04/28","13:00","3.009","-","3.18"
"2022/04/28","14:00","4.124","-","4.25"
"2022/04/28","15:00","4.818","-","4.95"
"2022/04/28","16:00","4.896","-","4.91"
"2022/04/28","17:00","4.359","-","4.29"
"2022/04/28","18:00","3.361","-","3.28"
"2022/04/28","19:00","2.146","-","2.18"
"2022/04/28","20:00","1.029","-","1.09"
"2022/04/28","21:00","0.341","-","0.44"
"2022/04/28","22:00","0.304","-","0.45"
"2022/04/28","23:00","0.934","-","1.09"
"2022/04/29","00:00","2.073","-","2.17"
"2022/04/29","01:00","3.464","-","3.45"
"2022/04/29","02:00","4.786","-","4.67"
"2022/04/29","03:00","5.692","-","5.67"
"2022/04/29","04:00","5.928","-","5.92"
"2022/04/29","05:00","5.442","-","5.41"
"2022/04/29","06:00","4.37","-","4.27"
"2022/04/29","07:00","2.958","-","2.92"
"2022/04/29","08:00","1.514","-","1.68"
"2022/04/29","09:00","0.385","-","0.53"
"2022/04/29","10:00","-0.148","-","-0.05"
"2022/04/29","11:00","0.013","-","0.23"
"2022/04/29","12:00","0.772","-","1.04"
"2022/04/29","13:00","1.913","-","2.1"
"2022/04/29","14:00","3.156","-","3.23"
"2022/04/29","15:00","4.178","-","4.18"
"2022/04/29","16:00","4.693","-","4.78"
"2022/04/29","17:00","4.577","-","4.74"
"2022/04/29","18:00","3.907","-","3.99"
"2022/04/29","19:00","2.892","-","2.96"
"2022/04/29","20:00","1.803","-","1.95"
"2022/04/29","21:00","0.95","-","1.18"
"2022/04/29","22:00","0.618","-","0.88"
"2022/04/29","23:00","0.946","-","1.22"
"2022/04/30","00:00","1.858","-","2.07"
"2022/04/30","01:00","3.128","-","3.26"
"2022/04/30","02:00","4.468","-","4.49"
"2022/04/30","03:00","5.556","-","5.56"
"2022/04/30","04:00","6.085","-","6.09"
"2022/04/30","05:00","5.888","-","5.84"
"2022/04/30","06:00","5.008","-","5.01"
"2022/04/30","07:00","3.661","-","3.78"
"2022/04/30","08:00","2.136","-","2.32"
"2022/04/30","09:00","0.753","-","0.96"
"2022/04/30","10:00","-0.171","-","0.12"
"2022/04/30","11:00","-0.423","-","-0.19"
"2022/04/30","12:00","0.006","-","0.2"
"2022/04/30","13:00","0.946","-","1.18"
"2022/04/30","14:00","2.144","-","2.29"
"2022/04/30","15:00","3.311","-","3.38"
"2022/04/30","16:00","4.151","-","4.27"
"2022/04/30","17:00","4.443","-","4.58"
"2022/04/30","18:00","4.148","-","4.29"
"2022/04/30","19:00","3.412","-","3.57"
"2022/04/30","20:00","2.477","-","2.7"
"2022/04/30","21:00","1.612","-","1.89"
"2022/04/30","22:00","1.093","-","1.46"
"2022/04/30","23:00","1.133","-","1.52"
"2022/05/01","00:00","1.773","-","-"
"2022/05/01","01:00","2.858","-","-"
"2022/05/01","02:00","4.119","-","-"
"2022/05/01","03:00","5.264","-","-"
"2022/05/01","04:00","6.005","-","-"
"2022/05/01","05:00","6.109","-","-"
"2022/05/01","06:00","5.503","-","-"
"2022/05/01","07:00","4.324","-","-"
"2022/05/01","08:00","2.841","-","-"
"2022/05/01","09:00","1.355","-","-"
"2022/05/01","10:00","0.163","-","-"
"2022/05/01","11:00","-0.474","-","-"
"2022/05/01","12:00","-0.431","-","-"
"2022/05/01","13:00","0.216","-","-"
"2022/05/01","14:00","1.247","-","-"
"2022/05/01","15:00","2.397","-","-"
"2022/05/01","16:00","3.401","-","-"
"2022/05/01","17:00","4.014","-","-"
"2022/05/01","18:00","4.094","-","-"
"2022/05/01","19:00","3.682","-","-"
"2022/05/01","20:00","2.973","-","-"
"2022/05/01","21:00","2.211","-","-"
"2022/05/01","22:00","1.636","-","-"
"2022/05/01","23:00","1.463","-","-"
"2022/05/02","00:00","1.822","-","-"
"2022/05/02","01:00","2.666","-","-"
"2022/05/02","02:00","3.781","-","-"
"2022/05/02","03:00","4.891","-","-"
"2022/05/02","04:00","5.736","-","-"
"2022/05/02","05:00","6.085","-","-"
"2022/05/02","06:00","5.789","-","-"
"2022/05/02","07:00","4.871","-","-"
"2022/05/02","08:00","3.535","-","-"
"2022/05/02","09:00","2.069","-","-"
"2022/05/02","10:00","0.751","-","-"
"2022/05/02","11:00","-0.169","-","-"
"2022/05/02","12:00","-0.505","-","-"
"2022/05/02","13:00","-0.217","-","-"
"2022/05/02","14:00","0.556","-","-"
"2022/05/02","15:00","1.571","-","-"
"2022/05/02","16:00","2.585","-","-"
"2022/05/02","17:00","3.379","-","-"
"2022/05/02","18:00","3.773","-","-"
"2022/05/02","19:00","3.701","-","-"
"2022/05/02","20:00","3.265","-","-"
"2022/05/02","21:00","2.675","-","-"
"2022/05/02","22:00","2.151","-","-"
"2022/05/02","23:00","1.876","-","-"
"2022/05/03","00:00","2","-","-"
"2022/05/03","01:00","2.573","-","-"
"2022/05/03","02:00","3.482","-","-"
"2022/05/03","03:00","4.49","-","-"
"2022/05/03","04:00","5.348","-","-"
"2022/05/03","05:00","5.848","-","-"
"2022/05/03","06:00","5.833","-","-"
"2022/05/03","07:00","5.233","-","-"
"2022/05/03","08:00","4.144","-","-"
"2022/05/03","09:00","2.802","-","-"
"2022/05/03","10:00","1.481","-","-"
"2022/05/03","11:00","0.409","-","-"
"2022/05/03","12:00","-0.227","-","-"
"2022/05/03","13:00","-0.312","-","-"
"2022/05/03","14:00","0.127","-","-"
"2022/05/03","15:00","0.915","-","-"
"2022/05/03","16:00","1.823","-","-"
"2022/05/03","17:00","2.653","-","-"
"2022/05/03","18:00","3.243","-","-"
"2022/05/03","19:00","3.474","-","-"
"2022/05/03","20:00","3.34","-","-"
"2022/05/03","21:00","2.972","-","-"
"2022/05/03","22:00","2.568","-","-"
"2022/05/03","23:00","2.295","-","-"
"2022/05/04","00:00","2.277","-","-"
"2022/05/04","01:00","2.6","-","-"
"2022/05/04","02:00","3.256","-","-"
"2022/05/04","03:00","4.098","-","-"
"2022/05/04","04:00","4.901","-","-"
"2022/05/04","05:00","5.466","-","-"
"2022/05/04","06:00","5.651","-","-"
"2022/05/04","07:00","5.364","-","-"
"2022/05/04","08:00","4.596","-","-"
"2022/05/04","09:00","3.482","-","-"
"2022/05/04","10:00","2.259","-","-"
"2022/05/04","11:00","1.154","-","-"
"2022/05/04","12:00","0.337","-","-"
"2022/05/04","13:00","-0.067","-","-"
"2022/05/04","14:00","0.005","-","-"
"2022/05/04","15:00","0.484","-","-"
"2022/05/04","16:00","1.195","-","-"
"2022/05/04","17:00","1.946","-","-"
"2022/05/04","18:00","2.596","-","-"
"2022/05/04","19:00","3.034","-","-"
"2022/05/04","20:00","3.189","-","-"
"2022/05/04","21:00","3.085","-","-"
"2022/05/04","22:00","2.853","-","-"
"2022/05/04","23:00","2.653","-","-"
"2022/05/05","00:00","2.592","-","-"
"2022/05/05","01:00","2.741","-","-"
"2022/05/05","02:00","3.143","-","-"
"2022/05/05","03:00","3.758","-","-"
"2022/05/05","04:00","4.44","-","-"
"2022/05/05","05:00","5","-","-"
"2022/05/05","06:00","5.3","-","-"
"2022/05/05","07:00","5.258","-","-"
"2022/05/05","08:00","4.825","-","-"
"2022/05/05","09:00","4.027","-","-"
"2022/05/05","10:00","3.006","-","-"
"2022/05/05","11:00","1.969","-","-"
"2022/05/05","12:00","1.085","-","-"
"2022/05/05","13:00","0.469","-","-"
"2022/05/05","14:00","0.205","-","-"
"2022/05/05","15:00","0.325","-","-"
"2022/05/05","16:00","0.754","-","-"
"2022/05/05","17:00","1.338","-","-"
"2022/05/05","18:00","1.937","-","-"
"2022/05/05","19:00","2.461","-","-"
"2022/05/05","20:00","2.833","-","-"
"2022/05/05","21:00","3.002","-","-"
"2022/05/05","22:00","2.995","-","-"
"2022/05/05","23:00","2.921","-","-"
"2022/05/06","00:00","2.889","-","-"
"2022/05/06","01:00","2.956","-","-"
"2022/05/06","02:00","3.158","-","-"
"2022/05/06","03:00","3.522","-","-"
"2022/05/06","04:00","4.009","-","-"
"2022/05/06","05:00","4.493","-","-"
"2022/05/06","06:00","4.837","-","-"
"2022/05/06","07:00","4.957","-","-"
"2022/05/06","08:00","4.807","-","-"
"2022/05/06","09:00","4.357","-","-"
"2022/05/06","10:00","3.635","-","-"
"2022/05/06","11:00","2.767","-","-"
"2022/05/06","12:00","1.915","-","-"
"2022/05/06","13:00","1.196","-","-"
"2022/05/06","14:00","0.689","-","-"
"2022/05/06","15:00","0.462","-","-"
"2022/05/06","16:00","0.547","-","-"
"2022/05/06","17:00","0.882","-","-"
"2022/05/06","18:00","1.349","-","-"
"2022/05/06","19:00","1.855","-","-"
"2022/05/06","20:00","2.34","-","-"
"2022/05/06","21:00","2.736","-","-"
"2022/05/06","22:00","2.983","-","-"
"2022/05/06","23:00","3.095","-","-"
"2022/05/07","00:00","3.145","-","-"
"2022/05/07","01:00","3.197","-","-"
"2022/05/07","02:00","3.279","-","-"
"2022/05/07","03:00","3.422","-","-"
"2022/05/07","04:00","3.666","-","-"
"2022/05/07","05:00","3.989","-","-"
"2022/05/07","06:00","4.301","-","-"
"2022/05/07","07:00","4.508","-","-"
